Unnamed: 0.1,Unnamed: 0,X,participant_id,response,resp,resp2,resp3,num_pos,num_neg,total_recall,prop_pos,prop_neg,neg_mem_bias,group
242,243,264,67055efcc9d6595c24d60bb5,"Uninvited
Anxious
","Uninvited, Anxious, ",Uninvited  Anxious  ,uninvited  anxious  ,0,1,1,0.0,1.0,1.0,Depressed
243,244,265,6705995e39d905d5d13b3ddf,"scoundrel, excited, happy, overwhelmed, stressed, gross, repulsive, traitor, talented, envious, awkward, irresponsible, disgusting, confident, wise, smart, academic, achiever, menace, gloomy, comfortable, enthusiastic, unforgivable, liar, unfaithful, trustworthy, attractive, graceful, timid, anxious, dull","scoundrel, excited, happy, overwhelmed, stressed, gross, repulsive, traitor, talented, envious, awkward, irresponsible, disgusting, confident, wise, smart, academic, achiever, menace, gloomy, comfortable, enthusiastic, unforgivable, liar, unfaithful, trustworthy, attractive, graceful, timid, anxious, dull",scoundrel  excited  happy  overwhelmed  stressed  gross  repulsive  traitor  talented  envious  awkward  irresponsible  disgusting  confident  wise  smart  academic  achiever  menace  gloomy  comfortable  enthusiastic  unforgivable  liar  unfaithful  trustworthy  attractive  graceful  timid  anxious  dull,scoundrel  excited  happy  overwhelmed  stressed  gross  repulsive  traitor  talented  envious  awkward  irresponsible  disgusting  confident  wise  smart  academic  achiever  menace  gloomy  comfortable  enthusiastic  unforgivable  liar  unfaithful  trustworthy  attractive  graceful  timid  anxious  dull,8,12,20,0.4,0.6,0.2,Depressed
244,245,267,67082237ded76a92c7aa04b7,"pitiful,happy,univited,excited,","pitiful,happy,univited,excited,",pitiful happy univited excited ,pitiful happy univited excited ,1,0,1,1.0,0.0,-1.0,HC
245,246,268,6708835d0b617b621152e4fb,"Anxious, enthusiastic, fool,pitiful","Anxious, enthusiastic, fool,pitiful",Anxious  enthusiastic  fool pitiful,anxious  enthusiastic  fool pitiful,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
246,247,269,670e8aaa10a4ed5fcc0519a0,awkward esteemed scoundrel overwhelmed gross disgusting romantic sophisticated unlucky spectacular hopeful creep uninvited ,awkward esteemed scoundrel overwhelmed gross disgusting romantic sophisticated unlucky spectacular hopeful creep uninvited ,awkward esteemed scoundrel overwhelmed gross disgusting romantic sophisticated unlucky spectacular hopeful creep uninvited ,awkward esteemed scoundrel overwhelmed gross disgusting romantic sophisticated unlucky spectacular hopeful creep uninvited ,3,3,6,0.5,0.5,0.0,Depressed
247,248,270,671165ce01cd9c2699b90dc1,"gross
peaceful
hypocrite
uninvited
regretful
comfortable
happy
helpful
learner
garbage
","gross, peaceful, hypocrite, uninvited, regretful, comfortable, happy, helpful, learner, garbage, ",gross  peaceful  hypocrite  uninvited  regretful  comfortable  happy  helpful  learner  garbage  ,gross  peaceful  hypocrite  uninvited  regretful  comfortable  happy  helpful  learner  garbage  ,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
248,249,271,6711dd926b91eb0fcf53810c,"graceful, peaceful, excellent, smart, disgusting, sad, happy, overwhelmed, talented, scoundrel, degenerate, gross, rude, mess, creep, uninvited, friendly, esteemed, exciting, romantic.","graceful, peaceful, excellent, smart, disgusting, sad, happy, overwhelmed, talented, scoundrel, degenerate, gross, rude, mess, creep, uninvited, friendly, esteemed, exciting, romantic.",graceful  peaceful  excellent  smart  disgusting  sad  happy  overwhelmed  talented  scoundrel  degenerate  gross  rude  mess  creep  uninvited  friendly  esteemed  exciting  romantic.,graceful  peaceful  excellent  smart  disgusting  sad  happy  overwhelmed  talented  scoundrel  degenerate  gross  rude  mess  creep  uninvited  friendly  esteemed  exciting  romantic.,4,6,10,0.4,0.6,0.2,HC
249,250,272,6713c7a11cd04cebe7a50c9d,"excited, heartbroken, dull, uninvited, esteemed, confident, carefree, sad.","excited, heartbroken, dull, uninvited, esteemed, confident, carefree, sad.",excited  heartbroken  dull  uninvited  esteemed  confident  carefree  sad.,excited  heartbroken  dull  uninvited  esteemed  confident  carefree  sad.,1,1,2,0.5,0.5,0.0,HC
250,251,273,6715a181798cd468879bb3a9,"pitiful
esteemed
energetic
seeker
delight
talented
scoundrel
wise
unlucky
rude
garbage
honest
peaceful
entertaining
happy
sad
uninvited
spirited
smart
","pitiful, esteemed, energetic, seeker, delight, talented, scoundrel, wise, unlucky, rude, garbage, honest, peaceful, entertaining, happy, sad, uninvited, spirited, smart, ",pitiful  esteemed  energetic  seeker  delight  talented  scoundrel  wise  unlucky  rude  garbage  honest  peaceful  entertaining  happy  sad  uninvited  spirited  smart  ,pitiful  esteemed  energetic  seeker  delight  talented  scoundrel  wise  unlucky  rude  garbage  honest  peaceful  entertaining  happy  sad  uninvited  spirited  smart  ,8,2,10,0.8,0.2,-0.6,HC
251,252,274,67169e5c7e56a6df9bdd72f8,"pitiful
scoundrel
happy
excited
comfortable
gloomy
brave
sophisticated","pitiful, scoundrel, happy, excited, comfortable, gloomy, brave, sophisticated",pitiful  scoundrel  happy  excited  comfortable  gloomy  brave  sophisticated,pitiful  scoundrel  happy  excited  comfortable  gloomy  brave  sophisticated,3,1,4,0.75,0.25,-0.5,HC
252,253,275,6716bacce6d432ceacc79dcc,"Uninvited, Gross, Excited, Gloomy, Energetic, Quitter, Proficient, Admired, Confident, Satisfied, Brave.","Uninvited, Gross, Excited, Gloomy, Energetic, Quitter, Proficient, Admired, Confident, Satisfied, Brave.",Uninvited  Gross  Excited  Gloomy  Energetic  Quitter  Proficient  Admired  Confident  Satisfied  Brave.,uninvited  gross  excited  gloomy  energetic  quitter  proficient  admired  confident  satisfied  brave.,4,2,6,0.666666666666667,0.333333333333333,-0.333333333333333,HC
253,254,276,671813a64cc728d09ef7499d,"scounrel
unlucky
charming
pitiful
enjoyable","scounrel, unlucky, charming, pitiful, enjoyable",scounrel  unlucky  charming  pitiful  enjoyable,scounrel  unlucky  charming  pitiful  enjoyable,1,0,1,1.0,0.0,-1.0,HC
254,255,277,671a9506b90ee5e2d532c12d,Pitiful Tolerant Peaceful Smiley Scoundrel Happy Seeker Brave Bitter Smart Humorous ,Pitiful Tolerant Peaceful Smiley Scoundrel Happy Seeker Brave Bitter Smart Humorous ,Pitiful Tolerant Peaceful Smiley Scoundrel Happy Seeker Brave Bitter Smart Humorous ,pitiful tolerant peaceful smiley scoundrel happy seeker brave bitter smart humorous ,6,1,7,0.857142857142857,0.142857142857143,-0.714285714285714,HC
255,256,278,671bdd06525adeea062a1d73,"envious, creep, headache, irresponsible","envious, creep, headache, irresponsible",envious  creep  headache  irresponsible,envious  creep  headache  irresponsible,0,3,3,0.0,1.0,1.0,Depressed
256,257,279,671c1973cea1e0fb9aedd4aa,"scoundrel,
pitiful
seeker
gloomy
happy
excited
gross
","scoundrel,, pitiful, seeker, gloomy, happy, excited, gross, ",scoundrel   pitiful  seeker  gloomy  happy  excited  gross  ,scoundrel   pitiful  seeker  gloomy  happy  excited  gross  ,1,1,2,0.5,0.5,0.0,Depressed
257,258,280,672009e830ecce0b571824a9,"Scoundrel, exciting, unfaithful, stressed, happy, overwhelmed, slob, mess, garbage, appealing, attractive, gross, asset, sad, anxious, alone, friendly, witty, fun, romantic, amazing","Scoundrel, exciting, unfaithful, stressed, happy, overwhelmed, slob, mess, garbage, appealing, attractive, gross, asset, sad, anxious, alone, friendly, witty, fun, romantic, amazing",Scoundrel  exciting  unfaithful  stressed  happy  overwhelmed  slob  mess  garbage  appealing  attractive  gross  asset  sad  anxious  alone  friendly  witty  fun  romantic  amazing,scoundrel  exciting  unfaithful  stressed  happy  overwhelmed  slob  mess  garbage  appealing  attractive  gross  asset  sad  anxious  alone  friendly  witty  fun  romantic  amazing,6,5,11,0.545454545454545,0.454545454545455,-0.0909090909090909,HC
258,259,283,6727e10a76e80949064e1e6c,Distressed pitiful overwhelmed fun exciting rude selfish lazy courageous friendly arrogant ,Distressed pitiful overwhelmed fun exciting rude selfish lazy courageous friendly arrogant ,Distressed pitiful overwhelmed fun exciting rude selfish lazy courageous friendly arrogant ,distressed pitiful overwhelmed fun exciting rude selfish lazy courageous friendly arrogant ,2,3,5,0.4,0.6,0.2,HC
259,260,284,6729402a97de1cbad714b701,stressed distressed gross smart unlucky romantic confident charming disgusting honest mess garbage scoundrel healthy wise ,stressed distressed gross smart unlucky romantic confident charming disgusting honest mess garbage scoundrel healthy wise ,stressed distressed gross smart unlucky romantic confident charming disgusting honest mess garbage scoundrel healthy wise ,stressed distressed gross smart unlucky romantic confident charming disgusting honest mess garbage scoundrel healthy wise ,5,3,8,0.625,0.375,-0.25,HC
260,261,285,67298837297e2c99835775c1,"enthusiastic, overwhelmed, gross, enjoyable, lovable, incompetent, sincere, cynic, capable, incapable, stressed, witty, hypocrite, wise, zealous, ","enthusiastic, overwhelmed, gross, enjoyable, lovable, incompetent, sincere, cynic, capable, incapable, stressed, witty, hypocrite, wise, zealous, ",enthusiastic  overwhelmed  gross  enjoyable  lovable  incompetent  sincere  cynic  capable  incapable  stressed  witty  hypocrite  wise  zealous  ,enthusiastic  overwhelmed  gross  enjoyable  lovable  incompetent  sincere  cynic  capable  incapable  stressed  witty  hypocrite  wise  zealous  ,5,3,8,0.625,0.375,-0.25,Depressed
261,262,286,672c5b5ec26b82a3d4c2a4c1,"Pitiful
Lovable
Scoundrel
Romantic
Excited
Merciful
Charming
Gross
Excellent
Spunky
Parasite
Dull
Outcast
Unwanted
Spectacular
Spunky
Special
Pleasant.","Pitiful, Lovable, Scoundrel, Romantic, Excited, Merciful, Charming, Gross, Excellent, Spunky, Parasite, Dull, Outcast, Unwanted, Spectacular, Spunky, Special, Pleasant.",Pitiful  Lovable  Scoundrel  Romantic  Excited  Merciful  Charming  Gross  Excellent  Spunky  Parasite  Dull  Outcast  Unwanted  Spectacular  Spunky  Special  Pleasant.,pitiful  lovable  scoundrel  romantic  excited  merciful  charming  gross  excellent  spunky  parasite  dull  outcast  unwanted  spectacular  spunky  special  pleasant.,5,4,9,0.555555555555556,0.444444444444444,-0.111111111111111,Depressed
262,263,287,672ceecd4b982fd2123fa32f,"unwelcome, failure, untrustworthy, incompetent, insecure","unwelcome, failure, untrustworthy, incompetent, insecure",unwelcome  failure  untrustworthy  incompetent  insecure,unwelcome  failure  untrustworthy  incompetent  insecure,0,5,5,0.0,1.0,1.0,Depressed
263,264,288,672d337272a927a9c066bfe0,"scoundrel, enthusiast, appealing, brave","scoundrel, enthusiast, appealing, brave",scoundrel  enthusiast  appealing  brave,scoundrel  enthusiast  appealing  brave,1,0,1,1.0,0.0,-1.0,HC
264,265,289,672f24a50a91f97ff3526f3f,"peaceful,garbage,unwelcome,uninvited,faithful,unfaithful,stressed,loved,fun,friendly,sad","peaceful,garbage,unwelcome,uninvited,faithful,unfaithful,stressed,loved,fun,friendly,sad",peaceful garbage unwelcome uninvited faithful unfaithful stressed loved fun friendly sad,peaceful garbage unwelcome uninvited faithful unfaithful stressed loved fun friendly sad,2,3,5,0.4,0.6,0.2,Depressed
266,267,292,673305c57a764368db686e4b,"mess, happy, stressed, uninvited, excited, scoundrel, heartbroken, hypocrite, timid, loved, unlucky, menace, comfortable, wise, witty, awkward, sincere, liar","mess, happy, stressed, uninvited, excited, scoundrel, heartbroken, hypocrite, timid, loved, unlucky, menace, comfortable, wise, witty, awkward, sincere, liar",mess  happy  stressed  uninvited  excited  scoundrel  heartbroken  hypocrite  timid  loved  unlucky  menace  comfortable  wise  witty  awkward  sincere  liar,mess  happy  stressed  uninvited  excited  scoundrel  heartbroken  hypocrite  timid  loved  unlucky  menace  comfortable  wise  witty  awkward  sincere  liar,3,4,7,0.428571428571429,0.571428571428571,0.142857142857143,Depressed
267,268,293,6733bc4ebff2565ea1faea65,scoundrel romantic pitiful helper uninvited sloppy mess disgust happy attractive ,scoundrel romantic pitiful helper uninvited sloppy mess disgust happy attractive ,scoundrel romantic pitiful helper uninvited sloppy mess disgust happy attractive ,scoundrel romantic pitiful helper uninvited sloppy mess disgust happy attractive ,3,1,4,0.75,0.25,-0.5,HC
268,269,294,6734fa1ab2c7c6f84827f814,"heartbroken, disaster, anxious, brave, gross, garbage, enjoyable, excited, seeker, admirable, humorous","heartbroken, disaster, anxious, brave, gross, garbage, enjoyable, excited, seeker, admirable, humorous",heartbroken  disaster  anxious  brave  gross  garbage  enjoyable  excited  seeker  admirable  humorous,heartbroken  disaster  anxious  brave  gross  garbage  enjoyable  excited  seeker  admirable  humorous,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
269,270,295,6735b2a6112cf17b7b8df8d1,"repulsive, comfortable, scoundrel, enjoyable, menace, blissful, peaceful, happy, brave, delightful, gentle, attractive, uninvited","repulsive, comfortable, scoundrel, enjoyable, menace, blissful, peaceful, happy, brave, delightful, gentle, attractive, uninvited",repulsive  comfortable  scoundrel  enjoyable  menace  blissful  peaceful  happy  brave  delightful  gentle  attractive  uninvited,repulsive  comfortable  scoundrel  enjoyable  menace  blissful  peaceful  happy  brave  delightful  gentle  attractive  uninvited,5,2,7,0.714285714285714,0.285714285714286,-0.428571428571429,Depressed
270,271,296,673b8569ae599d74936b2364,"blissful
tolerance
slob
gross
romantic
attractive
menace
hater
","blissful, tolerance, slob, gross, romantic, attractive, menace, hater, ",blissful  tolerance  slob  gross  romantic  attractive  menace  hater  ,blissful  tolerance  slob  gross  romantic  attractive  menace  hater  ,2,3,5,0.4,0.6,0.2,HC
271,272,297,673be70d93258523a9710ea5,"grateful
happy
content
expert
wise
gross
incompetent
content
skilled
excited
adventurous
trustworthy
","grateful, happy, content, expert, wise, gross, incompetent, content, skilled, excited, adventurous, trustworthy, ",grateful  happy  content  expert  wise  gross  incompetent  content  skilled  excited  adventurous  trustworthy  ,grateful  happy  content  expert  wise  gross  incompetent  content  skilled  excited  adventurous  trustworthy  ,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
272,273,298,673e1fd0bd9093214a458228,scoundrel unlucky romantic gross disgrace unfaithful ,scoundrel unlucky romantic gross disgrace unfaithful ,scoundrel unlucky romantic gross disgrace unfaithful ,scoundrel unlucky romantic gross disgrace unfaithful ,0,2,2,0.0,1.0,1.0,HC
273,274,299,673f230523c22790772ab998,"pitiful
scoundrel
untrustworthy
brave
comfortable","pitiful, scoundrel, untrustworthy, brave, comfortable",pitiful  scoundrel  untrustworthy  brave  comfortable,pitiful  scoundrel  untrustworthy  brave  comfortable,1,1,2,0.5,0.5,0.0,Depressed
274,275,301,673f96e117a432076e1fbe86,"scoundrel, sad, energetic, enthusiastic, seeker, learner, stressed, romantic, excited, graceful, unfaithful, gross, dull","scoundrel, sad, energetic, enthusiastic, seeker, learner, stressed, romantic, excited, graceful, unfaithful, gross, dull",scoundrel  sad  energetic  enthusiastic  seeker  learner  stressed  romantic  excited  graceful  unfaithful  gross  dull,scoundrel  sad  energetic  enthusiastic  seeker  learner  stressed  romantic  excited  graceful  unfaithful  gross  dull,4,3,7,0.571428571428571,0.428571428571429,-0.142857142857143,Depressed
275,276,302,6740d0777ca4b82fdef738dc,"excellent, garbage, disgusting, appealing, unwelcome, uninvited, spectacular, blissful, defective, valued, smart, fun, peaceful, talented, stressed, overwhelmed, anxious, disaster, excited, spontaneous, enthusiastic, mature, spirited, trash, messy, gloomy, capable, incapable, esteemed, admired, easygoing, smiley, terrified, terrible, worthless, liar, hypocrite, wise, happy","excellent, garbage, disgusting, appealing, unwelcome, uninvited, spectacular, blissful, defective, valued, smart, fun, peaceful, talented, stressed, overwhelmed, anxious, disaster, excited, spontaneous, enthusiastic, mature, spirited, trash, messy, gloomy, capable, incapable, esteemed, admired, easygoing, smiley, terrified, terrible, worthless, liar, hypocrite, wise, happy",excellent  garbage  disgusting  appealing  unwelcome  uninvited  spectacular  blissful  defective  valued  smart  fun  peaceful  talented  stressed  overwhelmed  anxious  disaster  excited  spontaneous  enthusiastic  mature  spirited  trash  messy  gloomy  capable  incapable  esteemed  admired  easygoing  smiley  terrified  terrible  worthless  liar  hypocrite  wise  happy,excellent  garbage  disgusting  appealing  unwelcome  uninvited  spectacular  blissful  defective  valued  smart  fun  peaceful  talented  stressed  overwhelmed  anxious  disaster  excited  spontaneous  enthusiastic  mature  spirited  trash  messy  gloomy  capable  incapable  esteemed  admired  easygoing  smiley  terrified  terrible  worthless  liar  hypocrite  wise  happy,14,10,24,0.583333333333333,0.416666666666667,-0.166666666666667,HC
276,277,303,67435bbf9649c44a0e379543,"Honest
Degenerate
Anxious
Happy
unforgiveable 
excited
adventurous
spontaneous
stressed
garbage
gross
disgusting
scoundrel","Honest, Degenerate, Anxious, Happy, unforgiveable , excited, adventurous, spontaneous, stressed, garbage, gross, disgusting, scoundrel",Honest  Degenerate  Anxious  Happy  unforgiveable   excited  adventurous  spontaneous  stressed  garbage  gross  disgusting  scoundrel,honest  degenerate  anxious  happy  unforgiveable   excited  adventurous  spontaneous  stressed  garbage  gross  disgusting  scoundrel,3,3,6,0.5,0.5,0.0,Depressed
277,278,305,67460cbb61e0f43f89d299dd,"Garbage, scoundrel, sophisticated, educated, romantic, confident, academic, distressed, witty, motivated, calm, overwhelmed, cynic","Garbage, scoundrel, sophisticated, educated, romantic, confident, academic, distressed, witty, motivated, calm, overwhelmed, cynic",Garbage  scoundrel  sophisticated  educated  romantic  confident  academic  distressed  witty  motivated  calm  overwhelmed  cynic,garbage  scoundrel  sophisticated  educated  romantic  confident  academic  distressed  witty  motivated  calm  overwhelmed  cynic,3,2,5,0.6,0.4,-0.2,HC
278,279,307,67476f62ab145da8f6d5edf5,"Disaster, Comfortable, Gloomy, Excitement, Merciful, Unsophisticated, Tolerant, Garbage, Gross ","Disaster, Comfortable, Gloomy, Excitement, Merciful, Unsophisticated, Tolerant, Garbage, Gross ",Disaster  Comfortable  Gloomy  Excitement  Merciful  Unsophisticated  Tolerant  Garbage  Gross ,disaster  comfortable  gloomy  excitement  merciful  unsophisticated  tolerant  garbage  gross ,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
279,280,308,6747b076cb7d1526e399d378,"Scoundrel
gross
cynic
uninvited
happy
disaster
overwhelmed
friendly
graceful
stressed
anxious
awkward
confident
academic","Scoundrel, gross, cynic, uninvited, happy, disaster, overwhelmed, friendly, graceful, stressed, anxious, awkward, confident, academic",Scoundrel  gross  cynic  uninvited  happy  disaster  overwhelmed  friendly  graceful  stressed  anxious  awkward  confident  academic,scoundrel  gross  cynic  uninvited  happy  disaster  overwhelmed  friendly  graceful  stressed  anxious  awkward  confident  academic,4,3,7,0.571428571428571,0.428571428571429,-0.142857142857143,Depressed
280,281,310,6749d746679deb8bd2ea05b1,"healthy,romantic, grateful, gross, capable, hater","healthy,romantic, grateful, gross, capable, hater",healthy romantic  grateful  gross  capable  hater,healthy romantic  grateful  gross  capable  hater,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
281,282,311,674b46b00690584bddd6e33b,"talented, scoundrel, hypocrite, smiley, uninvited, stressed, anxious, loser, slob, gross, entertaining","talented, scoundrel, hypocrite, smiley, uninvited, stressed, anxious, loser, slob, gross, entertaining",talented  scoundrel  hypocrite  smiley  uninvited  stressed  anxious  loser  slob  gross  entertaining,talented  scoundrel  hypocrite  smiley  uninvited  stressed  anxious  loser  slob  gross  entertaining,2,3,5,0.4,0.6,0.2,Depressed
282,283,313,674dc39b4bb70835d4c29238,"Talented
Scoundrel
Enthusiastic
garbage
carefree
excellent
rude
uninvited
sincere
gentle
peaceful
seeker
learner
spirited
sad
stressed
lovable
romantic
incapable
smart
helpful
happy
passive
witty
humorous
liar
honest
uncommitted
loyal
","Talented, Scoundrel, Enthusiastic, garbage, carefree, excellent, rude, uninvited, sincere, gentle, peaceful, seeker, learner, spirited, sad, stressed, lovable, romantic, incapable, smart, helpful, happy, passive, witty, humorous, liar, honest, uncommitted, loyal, ",Talented  Scoundrel  Enthusiastic  garbage  carefree  excellent  rude  uninvited  sincere  gentle  peaceful  seeker  learner  spirited  sad  stressed  lovable  romantic  incapable  smart  helpful  happy  passive  witty  humorous  liar  honest  uncommitted  loyal  ,talented  scoundrel  enthusiastic  garbage  carefree  excellent  rude  uninvited  sincere  gentle  peaceful  seeker  learner  spirited  sad  stressed  lovable  romantic  incapable  smart  helpful  happy  passive  witty  humorous  liar  honest  uncommitted  loyal  ,11,4,15,0.733333333333333,0.266666666666667,-0.466666666666667,Depressed
283,284,314,674f4fc9679021220e0cb5ac,stressed unlucky enjoyable excited witty humorous garbage talented romantic esteemed enthusiastic brave coward sad trustworthy unfaithful reliable happy slob hopeful peaceful ,stressed unlucky enjoyable excited witty humorous garbage talented romantic esteemed enthusiastic brave coward sad trustworthy unfaithful reliable happy slob hopeful peaceful ,stressed unlucky enjoyable excited witty humorous garbage talented romantic esteemed enthusiastic brave coward sad trustworthy unfaithful reliable happy slob hopeful peaceful ,stressed unlucky enjoyable excited witty humorous garbage talented romantic esteemed enthusiastic brave coward sad trustworthy unfaithful reliable happy slob hopeful peaceful ,6,4,10,0.6,0.4,-0.2,HC
284,285,315,674f68d7c879f8897ecb8665,"hypocrite
comfortable
garbage
romantic
positive
lucky
admired
stressed
anxious
happy
","hypocrite, comfortable, garbage, romantic, positive, lucky, admired, stressed, anxious, happy, ",hypocrite  comfortable  garbage  romantic  positive  lucky  admired  stressed  anxious  happy  ,hypocrite  comfortable  garbage  romantic  positive  lucky  admired  stressed  anxious  happy  ,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
285,286,316,6750bbf734848245a4a1bf1e,"Peaceful
esteemed
smart
energetic
uninviting
rude
appealing
witty
attractive
gross
negligent
immoral
vain
selfish

","Peaceful, esteemed, smart, energetic, uninviting, rude, appealing, witty, attractive, gross, negligent, immoral, vain, selfish, , ",Peaceful  esteemed  smart  energetic  uninviting  rude  appealing  witty  attractive  gross  negligent  immoral  vain  selfish    ,peaceful  esteemed  smart  energetic  uninviting  rude  appealing  witty  attractive  gross  negligent  immoral  vain  selfish    ,4,4,8,0.5,0.5,0.0,HC
286,287,319,675a092fc270f178d2409320,"disaster
pitiful
charming
happy
gross
heartbroken
excellent
jealous
uninvited
confident
zealous
","disaster, pitiful, charming, happy, gross, heartbroken, excellent, jealous, uninvited, confident, zealous, ",disaster  pitiful  charming  happy  gross  heartbroken  excellent  jealous  uninvited  confident  zealous  ,disaster  pitiful  charming  happy  gross  heartbroken  excellent  jealous  uninvited  confident  zealous  ,2,0,2,1.0,0.0,-1.0,HC
287,288,320,675a4b75a5785e654a1c1005,"enthusiastic
dull
romantic
energetic
garbage
committed
devoted
uninvited
cynic
hopeful
desirable
attractive
capable
irresponsible
confident
honest
wise","enthusiastic, dull, romantic, energetic, garbage, committed, devoted, uninvited, cynic, hopeful, desirable, attractive, capable, irresponsible, confident, honest, wise",enthusiastic  dull  romantic  energetic  garbage  committed  devoted  uninvited  cynic  hopeful  desirable  attractive  capable  irresponsible  confident  honest  wise,enthusiastic  dull  romantic  energetic  garbage  committed  devoted  uninvited  cynic  hopeful  desirable  attractive  capable  irresponsible  confident  honest  wise,9,3,12,0.75,0.25,-0.5,Depressed
288,289,321,675c61776fc3233ee8002446,"immoral, hypocrite, confident, gross, stressed, comfortable, liar, romantic, seeker, attractive, disgusting, hopeful, calculating, academic, entertaining, humorous, witty, selfish, fun, uninvited","immoral, hypocrite, confident, gross, stressed, comfortable, liar, romantic, seeker, attractive, disgusting, hopeful, calculating, academic, entertaining, humorous, witty, selfish, fun, uninvited",immoral  hypocrite  confident  gross  stressed  comfortable  liar  romantic  seeker  attractive  disgusting  hopeful  calculating  academic  entertaining  humorous  witty  selfish  fun  uninvited,immoral  hypocrite  confident  gross  stressed  comfortable  liar  romantic  seeker  attractive  disgusting  hopeful  calculating  academic  entertaining  humorous  witty  selfish  fun  uninvited,7,4,11,0.636363636363636,0.363636363636364,-0.272727272727273,HC
289,290,322,675d99c3d9b26c34bbac2591,"coward, brave, honest, liar, carefree, shy, selfish.","coward, brave, honest, liar, carefree, shy, selfish.",coward  brave  honest  liar  carefree  shy  selfish.,coward  brave  honest  liar  carefree  shy  selfish.,3,2,5,0.6,0.4,-0.2,HC
290,291,323,675ee030690a32119157495c,"entertaining
sad
confident
excellent
confident
gross
garbage
attractive
special
hopeful
envious
jealous
trustworthy
cheater
faithful
fraud
happy
","entertaining, sad, confident, excellent, confident, gross, garbage, attractive, special, hopeful, envious, jealous, trustworthy, cheater, faithful, fraud, happy, ",entertaining  sad  confident  excellent  confident  gross  garbage  attractive  special  hopeful  envious  jealous  trustworthy  cheater  faithful  fraud  happy  ,entertaining  sad  confident  excellent  confident  gross  garbage  attractive  special  hopeful  envious  jealous  trustworthy  cheater  faithful  fraud  happy  ,5,2,7,0.714285714285714,0.285714285714286,-0.428571428571429,Depressed
292,293,326,6763df4c07cdfcbfc805304b,"seeker, pitiful, welcoming, romantic, lovable, sad, learner, academic, humorous, overwhelmed, laughable, ","seeker, pitiful, welcoming, romantic, lovable, sad, learner, academic, humorous, overwhelmed, laughable, ",seeker  pitiful  welcoming  romantic  lovable  sad  learner  academic  humorous  overwhelmed  laughable  ,seeker  pitiful  welcoming  romantic  lovable  sad  learner  academic  humorous  overwhelmed  laughable  ,4,1,5,0.8,0.2,-0.6,HC
293,294,329,676705d72e4e127d7fc3ca0c,"Humorous, Incapable, Worthless and many more.","Humorous, Incapable, Worthless and many more.",Humorous  Incapable  Worthless and many more.,humorous  incapable  worthless and many more.,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,HC
294,295,330,676708c900a8d4d795f34f88,"Esteem, Enjoyable, Lovable, garbage.","Esteem, Enjoyable, Lovable, garbage.",Esteem  Enjoyable  Lovable  garbage.,esteem  enjoyable  lovable  garbage.,1,0,1,1.0,0.0,-1.0,HC
295,296,331,676ecd42e174082e5d5962fa,"esteemed, happy, talented, gross, univited, enjoyable, merciful","esteemed, happy, talented, gross, univited, enjoyable, merciful",esteemed  happy  talented  gross  univited  enjoyable  merciful,esteemed  happy  talented  gross  univited  enjoyable  merciful,2,0,2,1.0,0.0,-1.0,HC
296,297,332,676edb8ebfddac82b8e23c49,"overwhelmed, anxious, scoundrel, confident, pitiful, friendly, sad, happy, heartbroken, romantic, honest, esteemed","overwhelmed, anxious, scoundrel, confident, pitiful, friendly, sad, happy, heartbroken, romantic, honest, esteemed",overwhelmed  anxious  scoundrel  confident  pitiful  friendly  sad  happy  heartbroken  romantic  honest  esteemed,overwhelmed  anxious  scoundrel  confident  pitiful  friendly  sad  happy  heartbroken  romantic  honest  esteemed,3,2,5,0.6,0.4,-0.2,Depressed
297,298,333,676f3320d9d16da08ad9acfa,"Hypocrite, Attractive, Gross, Repulsive, Liar, Honest, Stressful, Unattractive, Unwanted, Romantic","Hypocrite, Attractive, Gross, Repulsive, Liar, Honest, Stressful, Unattractive, Unwanted, Romantic",Hypocrite  Attractive  Gross  Repulsive  Liar  Honest  Stressful  Unattractive  Unwanted  Romantic,hypocrite  attractive  gross  repulsive  liar  honest  stressful  unattractive  unwanted  romantic,2,3,5,0.4,0.6,0.2,HC
298,299,335,6771633e49c5b9adc2d0cf8f,"STRESSFUL, OVERWELMED, REGRETFULL, HAPPY, DEGRATEFUL, PITIFUL, CHARMING, GRATEFUL, SUCCESS,UNGRATEFUL LOVABLE","STRESSFUL, OVERWELMED, REGRETFULL, HAPPY, DEGRATEFUL, PITIFUL, CHARMING, GRATEFUL, SUCCESS,UNGRATEFUL LOVABLE",STRESSFUL  OVERWELMED  REGRETFULL  HAPPY  DEGRATEFUL  PITIFUL  CHARMING  GRATEFUL  SUCCESS UNGRATEFUL LOVABLE,stressful  overwelmed  regretfull  happy  degrateful  pitiful  charming  grateful  success ungrateful lovable,3,0,3,1.0,0.0,-1.0,Depressed
